id,area,name,type,type2,summary,address,tel,payex,serviceTime,tw97x,tw97y,totalcar,totalmotor,totalbike,totalbus,Pregnancy_First,Handicap_First,Taxi_OneHR_Free,AED_Equipment,CellSignal_Enhancement,Accessibility_Elevator,Phone_Charge,Child_Pickup_Area,FareInfo,EntranceCoord,totallargemotor,ChargingStation
451,內湖區,內湖區行政中心停車場,1,2,平面停車場，計有20個小型車格,民權東路6段99號,2792-5828,"80元/時，全程以半小時計費，洽公車輛優惠前30分鐘經櫃檯承辦員蓋章者免費，逾30分鐘至1小時收費30元。夜間1,500元/月，上午8時後未出場者，超過時段以80元/時計。",00:00:00~23:59:59,309414.254,2773580.65,20,0,0,0,0,0,0,0,0,0,0,0,{},{},,
452,松山區,TIMES松山運動中心,1,2,立體式小型車57格(含身心障礙停車位2格)。,敦化北路1號(松山運動中心地下1樓),0800-88-8924,"計時：40元/時，全程以半小時計費。月租：10,000元/月。",00:00:00~23:59:59,305520.385,2771300.21,59,0,0,0,0,2,0,0,0,0,0,0,{},{},,
452-13,中山區,薇閣停車場,2,,一般平面式小型車22格(含身心障礙停車位1格)。,吉林段三小段868-8、868-9、872-3、872-4地號 錦州街27-31號旁空地,2531-8000,"計時：20元/時(00-06)，40元/時(06-12)，60元/時(12-24)，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全天5,500元/月(24小時)，半天3,800元(12小時)。",24小時,303058.75142,2772585.38629,23,0,0,0,,,,,,,,,{},{},,
453,北投區,臺北市立關渡醫院停車場,1,2,建物附設立體式小型車51格(含身心障礙停車位2格)。,知行路225巷12號B2,2858-7000#2103,"一、計時：30元/時，全程以半小時計費；入場前30分鐘免費。二、月租：4,500元/月。",00:00:00~23:59:59,297033.156,2779170.19,53,0,0,0,0,2,0,0,0,0,0,0,{},{},,
454,北投區,捷運北投機廠地下停車場,1,2,建物附設立體式小型車184格(含身心障礙停車位6格),台北市北投區大業路527巷88號,2893-0105#8329,40元/次,00:00:00~23:59:59,298798.980,2780803.80,184,0,0,0,0,0,0,0,0,0,0,0,{},{},0,0
456,北投區,開勝平面停車場,2,,大型車:格，小型車:28格，機車:20格,珠海路88號,2568-3773#563,計時20元，全日月票4800元,24小時,300914.98174,2781451.47886,29,20,0,0,,,,,,,,,{},{},,
457,中山區,中山區行政中心停車場,1,2,立體式小型車11格(含身心障礙停車位2格)。,松江路367號B2,2503-1369,"計時:80元/時，洽公民眾前30分鐘以下免費，逾30分鐘至1小時30元，逾1小時每30分鐘40元，全程以半小時計。月租:員工小型車2,000元/月，機車200元/月，夜間小型車1,800元/月，日間小型車2,000元/月。",00:00:00~23:59:59,303824.407,2773016.73,65,1,0,0,1,2,0,0,0,0,0,0,{},{},,
458,大同區,臺北市大同區行政中心地下停車場,1,2,小型車79格(含身心障礙停車格2格)，機車96格(含身心障礙停車格2格),昌吉街57號B1,2597-5323,"計時:小型車80元/時，全程以半小時計費。月租:民眾夜間小型車1,200/月(19:00-07:00)並含假日，員工日間1,800元/月(07:00-19:00)。機車免費。",00:00:00~23:59:59,302035.118,2773222.27,81,0,0,0,1,2,0,0,0,0,0,0,{},{},,
459,文山區,臺北市文山區文山行政中心停車場,1,2,一般平面式小型車55格(含身心障礙停車位2格)。,木柵路3段220號,2936-5522 #326,"計時：日間30元/時(07-20)，洽公民眾前30分鐘免費，非洽公民眾及週六、週日30元/時(07-20)；夜間10元/時(週一至週日20-07)，最高收費50元，全程以半小時計費。月租：2,000元/月(週一至週日18-08、週六至週日08-18)，1,200元/月(週一至週日18-08)，皆不含磁卡保證金。國定假日免費。",00:00:00~23:59:59,307550.591,2764742.73,57,0,0,0,2,2,0,0,0,0,0,0,{},{},,
460,大同區,助安168永樂市場停車場,1,2,建物附設立體式小型車63格(含身心障礙停車位2格，孕婦、育有6歲以下兒童停車格2格),迪化街1段21號B1,2754-6661#18,60元/時，全程以半小時計。月租:全日7200元/月,00:00:00~23:59:59,301511.309,2771961.05,64,0,0,0,2,1,0,0,0,0,0,0,{},{},,
461,大安區,臺北和平籃球館停車場,1,2,小型車190格(含身心障礙停車位6格)。機車347格(含身心障礙停車位8格)。,臺北市大安區敦南街76巷28號,0938-752-558,汽車平日30元、假日40元，全程以半小時計。月租:汽車全日6500元/月、日間(07-19)5000元。機車計次20元/次(隔日另計)。,00:00:00~23:59:59,305168.569,2768187.46,190,347,0,0,0,0,0,0,0,0,0,0,{},{},,
462,大同區,京站停車場,1,2,立體式小型車536格(含身心障礙停車位15格)；立體式機車1021格(含身心障礙停車位20格),臺北市大同區承德路1段1號B4-B5暨華陰街32號B2-B3,2182-8888#9952,"計時：小型車週一至週五100元/時(09-21)、60元/時(21-09)，其餘時段(含例假日及國定假日)100元/時；機車20元/時，每日上限100元(隔日另計)，全程以半小時計。月租：小型車全日8,000元/月，日間6,000元/月，夜間4,000元/月；機車全日1,200元/月。",00:00:00~23:59:59,302260.618,2771324.58,551,1041,0,0,13,15,0,0,0,0,0,0,{},{},,
463,松山區,科技服務大樓附設停車場,1,2,立體式小型車146格(含身心障礙停車位4格)。,光復北路266號5、6樓,2716-0802,"計時：30元/時，全程以半小時計算。月租：全日4,000元/月，夜間1,200元/月(19-08)。",00:00:00~23:59:59,305942.908,2772403.81,150,0,0,0,2,4,0,0,0,0,0,0,{},{},,
464,松山區,松山區行政中心地下停車場,1,2,建物附設 立體式小型車14格(含身心障礙停車位1格)。,八德路4段692號B2,8787-8787#114,"計時：80元/時，前30分鐘免費，逾30分至1小時，優惠收費30元，全程以半小時計費。月租：夜間1,100元/月。",00:00:00~23:59:59,308238.111,2771420.28,9,0,0,0,1,1,0,0,0,0,0,0,{},{},,
465,大同區,應安168大龍停車場,1,2,建物附設立體式小型車43格(含身心障礙停車位2格)；建物附設立體式機車179格(含身心障礙停車位4格),民族西路105號B1-B2,2754-6661#18,"計時：小型車60元/時，全程以半小時計費。月租：小型車8,000元/月，機車2,400元/月。計次：機車當日50元/次[隔日另計]。",00:00:00~23:59:59,302185.850,2773505.69,45,183,0,0,0,2,0,0,0,0,0,0,{},{},,
466,大安區,臺北市大安運動中心停車場,1,2,立體式小型車52格(含身心障礙停車位2格)。,辛亥路3段55號B2,2377-300,30元/時，全程以半小時計費。,00:00:00~23:59:59,305125.106,2768161.10,54,0,0,0,0,2,0,0,0,0,0,0,{},{},,
467,南港區,成德國中運動中心,1,2,建物附設立體式小型車25格(含身心障礙停車位1格)。,台北市南港區東新街108巷23號B1,2782-5000,"30元/時，全程以半小時計，月租4,200元/月",00:00:00~23:59:59,309302.563,2770881.93,26,0,0,0,0,1,0,0,0,0,0,0,{},{},,
468,士林區,北台國際開發有限公司葫蘆堵停車場,1,2,建物附設立體式小型車54格(含身心障礙停車位2格);建物附設立體式機機198格(含身心障礙停車位4格),臺北市士林區延平北路5段136巷1號B1-B3,7715-2938,"汽車：計時30元/時(全程以半小時計費)；計次600元(隔日另計)；月租7200元/月，所在里民優惠7折。機車：計次20元/次；月租2,400元/月，所在里民優惠7折。",00:00:00~23:59:59,301521.162,2774992.86,2,0,0,0,0,2,0,0,0,0,0,0,{},{},,
469,南港區,應安168六合市場停車場,1,2,建物附設立體式小型車45格(含身心障礙停車位1格，孕婦、育有6歲以下兒童停車位1格)。建物附設立體式機車66格(含身心障礙停車位1格)。,台北市信義區松仁路240巷19號B1~B2,2754-6661#18,汽車：50元/時，全程以半小時計，汽車月租：8000元/月，機車月租：300元/月,00:00:00~23:59:59,307405.869,2768604.77,46,1,0,0,1,1,0,0,0,0,0,0,{},{},,
470,文山區,驛林交通股份有限公司興隆站,1,2,立體小型車46格(含身心障礙停車位2格)。,興隆路二段160號B1、B2；興安段2小段73、76地號,2362-1685#15,"計時：20元/時，全程以半小時計費。月租：4,800元/月。",00:00:00~23:59:59,305662.814,2766059.29,46,0,0,0,1,2,0,0,0,0,0,0,{},{},,
472,信義區,市府轉運站停車場,1,2,建物附設立體式小型車473格(含身心障礙停車位10格)。建物附設立體式機車595格(含身心障礙停車位12格)。,忠孝東路5段6號B1、B2、B4、B5,2722-1166#8507,"計時：小型車平日50元/時、假日80元/時；機車10元/時，當日最高30元(隔日另計)；全程以半小時計費。月租：小型車全日7,000元/月、日間(8-20)6,000元/月、夜間(20-8)4,000元/月；機車600元/月。",00:00:00~23:59:59,307029.419,2770401.08,473,607,0,0,10,10,0,0,0,0,0,0,{},{},,
473,中山區,台北中山市場地下停車場,1,2,建物附設立體式小型車56格(含身心障礙停車位2格)。建物附設立體式機車12格(含身心障礙停車位2格)。,10491台北市中山區長安西路3號,0809-050-550,"計時：汽車100元/時，機車10元/時，全程以半小時計費，機車當日當次最高20元(隔日另計)。月租：汽車全日18,000元/月，汽車全日300元/月。",00:00:00~23:59:59,302573.438,2771455.37,56,0,0,0,0,0,0,0,0,0,0,0,{},{},,
474,內湖區,洲子站,1,2,建物附設立體式小型車36格(含身心障礙停車位1格)。,臺市瑞光路513巷22弄2號地下1樓,2799-5657,"計時：汽車40元/時，全程以半小時計費，月租：汽車9,600元/月，機車600元/月，計次：機車40元/次(隔日另計)。",00:00:00~23:59:59,307430.980,2774691.17,36,61,0,0,0,0,0,0,0,0,0,0,{},{},,
476,萬華區,Times萬華運動中心,1,2,"連絡電話：上班時間02-25046098#9　
　　　　　非上班時間：0800-888-924
",西寧南路6-1號,25046098,計時:小型車30元/時，全程以半小時計費。計次:機車20元/次，隔日另計。,00:00:00~23:59:59,301132.441,2771124.32,48,158,0,0,0,1,0,0,0,0,0,0,{},{},,
477,中正區,永康停車場,1,2,一般平面式小型車15格(含身心障礙停車位1格)。,臨沂段三小段418、419地號；信義路2段243巷與信義路2段交叉口旁,2246-1708#15,150元/時，全程以半小時計，月租8000元/月,00:00:00~23:59:59,303583.612,2769644.27,15,0,0,0,0,1,0,0,0,0,0,0,{},{},,
478,中山區,台灣聯通長春停車場,1,2,17個小型車格(含身心障礙停車位1格)。,長春路17號B1,2523-5000,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。全日10,000元/月，日間(08-20)9,000元/月，夜間(20-08)8,000元/月",00:00:00~23:59:59,302864.781,2771988.95,18,0,0,0,0,1,0,0,0,0,0,0,{},{},,
479,中山區,台灣聯通南京停車場,1,2,"建物附設立體式小型車241格(含身心障礙停車位5格)
平面2M/ 機械1.5M",台北市中山區南京東路2段139號B3~B7,2523-5000,80元/時，停車逾1小時以上者，未滿半小時以半小時計費，10000元/月，日(07-19)8000元/月，夜(19-07)6000元/月,00:00:00~23:59:59,304036.175,2771679.36,5,0,0,0,0,5,0,0,0,0,0,0,{},{},,
480,士林區,應安168士林一停車場,1,2,立體式小型車69格(含身心障礙停車位2格)。,忠誠2段53巷7號B1、B2,2754-6661#18,"計時:60元/時，全程以半小時計費。月租:7,000元/月，4,900元/月(三玉里)，5,600元/月(蘭雅里、芝山里、忠誠里、東山里、聖山里、天福里、岩山里)。",00:00:00~23:59:59,303689.718,2778231.30,71,0,0,0,1,2,0,0,0,0,0,0,{},{},,
481,士林區,士林市場地下停車場,1,2,小型車46格(含身心障礙停車位2格)。,基河路101號B3,2881-5557,計時：前半小時免費，第1小時40元；第2小時50元；第3小時60元(最高60元)，全程以半小時計費。,00:00:00~23:59:59,302877.645,2775605.86,48,0,0,0,0,2,0,0,0,0,0,0,{},{},,
482,大安區,應安168延吉停車場,1,2,小型車30格(含身心障礙停車位1格)，機車94格(含身心障礙停車位2格)。,延吉街246巷10號B1、B2,2754-6661#18,"計時：小型車60元/時，全程以半小時計費。計次：機車60元/次(隔日另計)。月租：小型車14,400元/月，機車1,800元/月。",00:00:00~23:59:59,306038.219,2769795.95,31,2,0,0,1,1,0,0,0,0,0,0,{},{},,
483,中正區,台北地下街停車場,1,2,立體式小型車392格(含身心障礙停車位8格)。,台北市中正區市民大道1段100號地下街B2,2559-4566#508,40元/時。全程以半小時收費。月租：全天：5500元/月。身心障礙者停車優惠前4小時免費，第5小時起按一般費率收費。,00:00:00~23:59:59,302267.903,2771250.95,400,0,0,0,0,8,0,0,0,0,0,0,{},{},,
484,內湖區,南湖高中運動中心停車場,1,2,建物附設立體式小型車162格(含身心障礙停車位4格，孕婦、育有6歲以下兒童停車位4格)。,康寧路3段220號B2,2634-1717,"計時:30元/時，假日40元/時，全程以半小時計費。月租:3,700元/月。",00:00:00~23:59:59,311605.539,2773282.28,166,0,0,0,4,4,0,0,0,0,0,0,{},{},,
485,中山區,台北龍江停車場,1,2,一般平面式小型車1格(含身心障礙停車位1格)。,龍江路155巷與遼寧街口,8985-5627,"100元/時，停車逾1小時以上者，未滿半小時以半小時計費，全日10,000元/月",00:00:00~23:59:59,304548.466,2772242.19,1,0,0,0,0,0,0,0,0,0,0,0,{},{},,
486,中山區,民族魚市場停車場,1,2,建物附設立體式小型車118格(含身心障礙停車位3格，孕婦、育有6歲以下兒童停車位3格)。,民族東路410巷2弄20號B1、B2,2504-1786,"臨停:60元/時，以半小時為單位計費。月租:全日5,500元",00:00:00~00:02:00,304187.411,2773229.28,121,0,0,0,3,3,0,0,0,0,0,0,{},{},,
487,萬華區,環南堤外停車場,1,2,一般平面式小型車445格(含身心障礙停車位9格)。,萬板與華翠大橋間河岸邊(環南家畜市場旁),2940-7436,20元/時，全程以半小時計費，4800元/月(全天24小時),00:00:00~23:59:59,299232.929,2769166.36,454,0,0,0,0,9,0,0,0,0,0,0,{},{},,
488,內湖區,西湖市場暨捷運站地下停車場,1,2,建物附設立體式小型車200格(含身心障礙停車位4格，孕婦、育有6歲以下兒童停車位3格)。建物附設立體式機車185格(含身心障礙停車位3格)。,台北市內湖區內湖路1段285號B1~B4,2797-3375,收費方式：計時:40元/時，全程以半小時計。機車免費。,00:00:00~23:59:59,307155.700,2775049.93,204,185,0,0,3,4,0,0,0,0,0,0,{},{},,
488-19,松山區,嘟嘟房長春站停車場,2,,大型車:0格，小型車:125格，機車:0格,長春路445號1樓、地下1、2樓,2655-0818,"100元/時，未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費，月租10,000元/月",24小時,305239.20353,2771941.13884,127,0,0,0,,,,,,,,,{},{},,
489,中山區,嘟嘟房龍江八德停車場,1,2,建物附設立體式小型車74格(含身心障礙停車位2格)。建物附設立體式機車183格。,台北市中山區龍江路15號B1、B2,2504-6098,汽車:100元/時，停車逾1小時以上者，未滿半小時以半小時計費。機車免費。,00:00:00~23:59:59,304548.686,2771145.33,23,0,0,0,0,1,0,0,0,0,0,0,{},{},,
490,士林區,臺北市公有士東市場地下室停車場,1,2,建物附設立體式小型車10格(含身心障礙停車位1格),臺北市士林區士東路100號地下室,2834-5308,40元/時，全程以半小時計費,00:00:00~23:59:59,303395.426,2778283.23,11,0,0,0,0,1,0,0,0,0,0,0,{},{},,
491,松山區,嘟嘟房饒河夜市1站停車場,1,2,一般平面式小型車15格(含身心障礙停車位1格)。,八德路四段453巷14號對面空地；寶清段2小段209-4地號。,2655-0818,"計時：100元/時，全程以半小時計費。月租：全日10,000元/月。",00:00:00~23:59:59,307559.304,2771498.00,16,0,0,0,0,1,0,0,0,0,0,0,{},{},,
492,松山區,嘟嘟房饒河夜市2站停車場,1,2,一般平面式小型車7格(含身心障礙停車位1格)。一般平面式機車26格(含身心障礙停車位1格)。,塔悠路36號旁空地，寶清段2小段209-6地號。,2655-0818,"計時：100元/時，全程以半小時計費。月租：10,000元/月。",00:00:00~23:59:59,307627.385,2771489.30,8,27,0,0,0,1,0,0,0,0,0,0,{},{},,
493,南港區,北台國際開發有限公司舊莊停車場,1,2,小型車23格(含身心障礙停車位1格)。機車68格(含身心障礙,台北市南港區舊莊街一段91巷11號地下1至2層,7715-2938,"計時：小型車30元/時，全程以半小時計費。月租：小型車7,200元/月。計次：機車20元/次，隔日另計。",00:00:00~23:59:59,312509.214,2770500.68,24,1,0,0,0,1,0,0,0,0,0,0,{},{},,
